136,-3.2511942,-9.810122
137,-3.3930895,-11.336367
138,-3.801644,-11.940855
139,-4.0211706,-11.290119
140,-3.2841818,-9.908492
141,-3.2203093,-9.4168625
142,-3.6951437,-9.673227
143,-3.0959322,-11.332212
144,-2.1564436,-12.177038
145,-1.8475118,-12.183273
146,-0.8516996,-10.445185
147,-1.5521617,-11.570044
148,-1.7519588,-12.423919
149,-1.9056487,-11.884064
150,-1.6913114,-12.601322
151,-1.8066163,-11.848299
152,-2.3293235,-13.014329
153,-2.8385484,-14.724142
154,-2.0154502,-14.898044
155,-2.6543338,-15.545033
156,-1.9741385,-17.103397
157,-2.6956823,-16.630892
158,-3.6805856,-15.637034
159,-4.2966084,-15.4582405
160,-4.3858995,-14.737525
161,-4.542497,-15.833062
162,-4.795612,-14.44363
163,-4.870449,-12.542299
164,-4.879656,-13.989394
165,-5.655177,-14.46914
166,-5.671525,-16.007929
167,-5.7891116,-14.776102
168,-4.8308887,-13.6046505
169,-5.3154106,-11.967972
170,-6.2188234,-10.466666
171,-6.3116817,-8.477446
172,-5.7178745,-8.563352
173,-6.612031,-10.435545
174,-7.4317913,-10.074898
175,-8.273968,-10.194912
176,-7.647063,-11.786752
177,-7.0540895,-13.519999
178,-6.5951653,-14.12253
179,-5.757744,-13.065024
180,-4.8428345,-14.378803
181,-5.072958,-12.546604
182,-4.386158,-11.989307
183,-3.9927611,-11.287225
184,-3.9702175,-9.345419
185,-4.6607075,-7.672554
186,-4.0894384,-9.1476345
187,-4.386284,-9.205255
188,-3.813143,-8.055164
189,-3.0387704,-6.8655705
190,-2.0616846,-7.977982
191,-1.7994449,-8.906881
192,-2.4724743,-7.61784
193,-2.3320863,-7.010912
194,-2.168274,-7.017952
195,-1.4293203,-5.9107227
196,-1.6262193,-7.2061625
197,-2.2608068,-8.568811
198,-1.8954656,-9.518858
199,-1.6950643,-10.994535
200,-1.7403378,-10.201794
201,-2.2821865,-8.385827
202,-2.3757815,-7.046264
203,-2.3485599,-7.7200027
204,-2.8373106,-6.0350566
205,-3.6160364,-4.7688437
206,-4.5476685,-3.7856817
207,-4.0220814,-2.1591082
208,-3.501775,-3.360589
209,-4.2588534,-4.084916
210,-4.792547,-3.798461
211,-4.178355,-3.526702
212,-3.8754444,-5.232258
213,-4.199495,-4.239862
214,-3.8208926,-3.732018
215,-3.992898,-2.030974
216,-3.953084,-2.1901035
217,-2.9694104,-1.9969139
218,-3.82895,-1.5533462
219,-4.2080746,-0.30363226
220,-4.154451,-1.86766
221,-4.9371076,-2.8280797
222,-5.006277,-4.4363675
223,-5.3995214,-2.4589682
224,-5.2124033,-2.6359787
225,-4.388476,-1.9460807
226,-4.6485415,-2.258122
227,-3.7318995,-1.4623513
228,-4.413989,-2.8184133
229,-3.5188596,-1.62217
230,-2.7187324,-0.5113878
231,-2.2190626,0.5970917
232,-1.4327543,1.157228
233,-1.5479889,-0.29582548
234,-1.6845655,-0.2706623
235,-0.7721126,1.7058396
236,-0.6522622,0.60757446
237,-0.97322845,2.1613045
238,-0.19909716,3.0762162
239,-0.29947662,4.795181
240,-0.64113426,4.5191803
241,-1.1327794,3.1077008
242,-1.7063918,3.2361512
243,-2.6516798,2.8903885
244,-2.0969071,2.7607546
245,-2.1103213,1.6770148
246,-2.6026776,3.5300627
247,-3.3866374,4.20792
248,-2.4528003,5.362509
249,-2.8359125,3.5863442
250,-2.0368452,4.4311194
251,-1.0425427,2.6746335
252,-1.4080095,3.10248
253,-0.61549616,3.0128398
254,-0.9440372,1.0791664
255,-0.9150727,0.7653599
256,-1.3791456,-0.15992308
257,-1.4688194,-1.7837286
258,-1.3256252,-0.09069729
259,-1.8710222,0.32998848
260,-2.7590058,0.7253666
261,-2.773447,-0.5519371
262,-3.0926692,0.64888287
263,-4.066553,0.021108627
264,-3.6373713,-0.44981813
265,-3.2980888,-1.1963058
266,-3.3783205,0.24015045
267,-3.9858022,2.0778255
268,-4.0844584,2.9062753
269,-4.4216223,4.749018
270,-4.3590174,5.540307
271,-4.5413,7.4800344
272,-3.6135318,7.854728
273,-3.085936,6.969072
274,-2.6497173,5.179784
275,-2.379634,5.2717023
276,-1.7048693,6.3316374
277,-1.5534575,6.644405
278,-1.9491618,6.285969
279,-2.1745722,6.029302
280,-1.323798,5.526897
281,-0.7586727,5.441589
282,0.0491786,6.3731346
283,0.3399303,5.3421082
284,-0.54959965,4.758191
285,-0.3291378,5.518966
286,0.06325507,7.486757
287,-0.42390323,7.1031146
288,-0.08984351,8.000121
289,0.75128555,9.198599
290,1.5518324,7.984732
291,1.5472789,9.422661
292,1.3933053,10.610174
293,1.5167062,9.566544
294,0.90700483,8.609724
295,0.62234807,10.461008
296,1.3320823,11.956575
297,2.1815283,13.853718
298,1.7256763,14.353718
299,1.4782314,15.204046
300,2.2970712,15.343231
301,3.1158295,15.62904
302,2.472836,16.728363
303,2.2827382,18.53276
304,1.9948854,17.127733
305,1.7792156,18.618221
306,2.3770566,19.983772
307,3.2315164,21.517296
308,3.4507713,22.788366
309,3.9699748,22.859364
310,4.6394777,22.491531
311,4.4584103,22.879837
312,3.7874627,23.950886
313,4.77726,23.991676
314,5.353981,25.950974
315,5.4420404,24.591099
316,4.5868626,26.455393
317,4.261735,24.980656
318,4.921859,26.427683
319,5.4680853,27.169033
320,6.206297,25.487999
321,5.2089972,25.911016
322,5.9233274,26.921143
323,5.8901186,26.736958
324,5.223691,27.983116
325,6.149852,26.542736
326,5.478032,27.309368
327,4.571533,26.191853
328,4.9553404,26.45616
329,4.865308,26.999386
330,5.468234,27.038874
331,4.6155844,28.970442
332,4.056408,29.521793
333,3.7786207,30.48188
334,3.2556078,29.272776
335,2.4437988,30.225718
336,2.645373,28.755127
337,3.5124998,26.95118
338,3.3991582,25.29871
339,3.2656384,25.746485
340,4.2058306,26.236317
341,3.5564897,26.679787
342,3.6257832,25.235638
343,2.9865992,23.94862
344,2.990983,23.588093
345,3.508379,23.469566
346,4.4711304,24.033045
347,3.9812644,23.634846
348,3.635747,23.906292
349,4.0301943,23.256332
350,4.266323,22.91608
351,3.5403404,22.54669
352,3.765316,24.511597
353,4.216664,23.377806
354,4.228181,22.841913
355,5.154511,24.75353
356,4.729,26.16072
357,4.2660456,25.334116
358,4.1737146,25.409172
359,5.1044793,25.940945
360,4.554636,24.26426
361,3.6688623,25.75071
362,3.715732,27.521038
363,4.1890955,28.934872
364,3.3951802,29.31535
365,3.0157688,30.76869
366,3.6081433,31.452753
367,2.778517,29.577364
368,2.803839,29.934721
369,3.0193174,28.354988
370,3.2300956,27.85067
371,3.2791286,26.542269
372,4.191366,25.661282
373,4.969014,26.603935
374,5.9329977,28.533163
375,6.875023,27.115688
376,7.043224,28.393814
377,7.5680847,29.323555
378,7.7492843,30.698643
379,8.178678,29.793991
380,8.002795,28.070244
381,8.352159,27.205465
382,7.4567785,28.645247
383,8.210091,27.62149
384,7.5191774,28.0335
385,8.285164,29.384163
386,8.363074,28.18309
387,8.7855625,28.791826
388,9.493237,30.30626
389,9.020109,31.317001
390,8.2595415,29.87008
391,8.454775,29.929398
392,7.756381,28.207674
393,8.75566,27.682346
394,8.045167,26.329279
395,7.8051643,27.493582
396,7.0547934,25.813742
397,6.4425125,25.304491
398,7.4251575,25.557806
399,6.6625443,26.110796
400,6.9196634,25.947746
401,6.4563265,25.919556
402,5.6172876,27.844124
403,5.1580677,27.593254
404,5.2800694,27.022263
405,5.1285706,28.27201
406,5.805482,26.832413
407,5.465107,24.966228
408,5.8627434,22.989077
409,4.959222,21.383709
410,5.6831627,22.117542
411,5.8260007,20.454128
412,4.9437537,20.036482
413,5.279704,19.358122
414,4.614831,20.182123
415,3.8518357,20.690662
416,4.4320965,20.824703
417,3.7809453,21.282211
418,3.587387,22.850637
419,3.2011776,21.53825
420,3.0625527,21.634075
421,4.053095,23.619682
422,5.0062056,24.253986
423,5.0901337,24.573833
424,5.8254275,24.835217
425,5.977257,26.450878
426,5.2865925,24.91466
427,4.557863,23.607042
428,4.8963757,24.582413
429,4.2325916,25.482822
430,3.4001021,25.612892
431,2.6750422,23.935917
432,2.1238346,25.260271
433,2.5353532,26.430088
434,2.5024173,25.607313
435,3.4230647,23.732065
436,4.3414974,24.666908
437,3.6454277,23.303652
438,4.0302467,21.593273
439,3.2430384,21.625687
440,3.1493247,22.865707
441,3.2262433,24.312428
442,2.585992,24.598312
443,2.338358,25.640263
444,2.1463904,24.700783
445,2.5260901,23.668827
446,3.061369,23.564451
447,2.1049187,24.030083
448,2.1476257,22.225956
449,1.7360318,24.007477
450,2.5360837,25.465519
451,2.8416939,26.276443
452,3.7446914,26.030499
453,3.666606,25.074028
454,3.6829476,25.869347
455,3.0727482,26.929708
456,2.378512,27.16248
457,2.3156884,27.030378
458,2.9512045,27.681942
459,2.5365982,26.287102
460,3.2751713,26.243729
461,2.598655,27.236872
462,2.2565844,28.419014
463,2.9138377,26.808838
464,3.2701647,27.436914
465,2.5283327,26.917253
466,1.613977,27.400677
467,1.3197048,26.044613
468,1.1887932,25.127014
469,0.45898318,25.446062
470,1.3121126,27.097696
471,1.7639899,27.537573
472,1.9360664,28.736235
473,0.9900055,28.098225
474,0.38034344,29.738655
475,0.8633373,28.04273
476,0.47130132,29.924038
477,-0.24504733,30.857807
478,-1.2383282,31.935402
479,-1.3463974,31.823225
480,-1.3509915,32.550987
481,-1.668313,31.594795
482,-1.3701723,31.419407
483,-2.088016,29.54425
484,-1.6942976,29.192959
485,-2.5125997,30.241299
486,-2.2700713,28.752518
487,-1.9377391,27.669329
488,-1.6392648,28.599215
489,-1.360734,29.85652
490,-2.2444594,29.67373
491,-3.03528,28.704716
492,-2.62068,29.448647
493,-2.1489637,30.508013
494,-2.8732748,32.489044
495,-2.0590203,33.81555
496,-3.0504422,32.71491
497,-2.6368663,30.770931
498,-2.0470397,29.792833
499,-3.0079803,30.419582
500,-3.6921034,29.458296
501,-3.9444807,30.09074
502,-3.8809235,30.934803
503,-4.534358,30.906384
504,-4.0898833,29.270708
505,-3.326372,29.996964
506,-4.158843,31.885916
507,-4.410294,33.34024
508,-4.5650215,33.3435
509,-5.340848,33.16183
510,-5.759136,33.921684
511,-5.8229685,35.092392
512,-5.3285685,37.07201
513,-4.899432,38.23842
514,-5.39523,36.9292
515,-5.463436,35.534897
516,-5.965283,35.41543
517,-5.4013157,34.01118
518,-4.4116297,34.002502
519,-4.2827225,34.559082
520,-3.4373198,34.550373
521,-4.3147373,32.938435
522,-5.156377,30.980661
523,-5.3350916,31.4452
524,-6.230879,29.609533
525,-5.575171,30.028229
526,-5.200486,30.200823
527,-5.8547554,29.34113
528,-6.8542423,30.237312
529,-6.862295,31.711483
530,-6.566495,32.752064
531,-6.803809,34.22723
532,-6.960072,34.29885
533,-6.8681297,35.422657
534,-7.7100835,34.65678
535,-8.09161,34.760696
536,-8.818781,34.286682
537,-8.282332,34.997383
538,-7.621709,35.197674
539,-7.0757904,35.95779
540,-6.9560413,36.552505
541,-5.9947643,35.51897
542,-6.1470795,37.258762
543,-5.3996596,36.837784
544,-5.1040535,37.811077
545,-5.520362,38.135735
546,-5.7072678,37.69039
547,-6.5148315,38.05991
548,-6.916115,38.883987
549,-7.2693367,39.98912
550,-7.815856,38.194542
551,-7.15653,36.366802
552,-7.194151,36.830215
553,-7.7736826,36.294827
554,-7.267947,38.2444
555,-8.046772,38.065605
556,-7.6193495,38.294052
557,-8.193677,38.372334
558,-8.441065,36.447803
559,-7.5497656,37.4976
560,-8.341774,36.064106
561,-9.153799,37.514442
562,-9.978674,39.466377
563,-9.035216,40.18539
564,-9.130818,40.617928
565,-9.2021265,42.569664
566,-9.941106,42.499863
567,-10.135756,41.85256
568,-9.321097,41.298874
569,-9.1425705,41.946926
570,-8.33947,41.1287
571,-7.9107366,42.746277
572,-8.511958,43.37018
573,-8.286641,43.216732
574,-7.6995993,44.414356
575,-7.08789,43.702896
576,-6.514509,42.40368
577,-6.4718924,42.71631
578,-7.183185,42.317562
579,-8.087611,42.562283
580,-7.4002595,43.047546
581,-7.4298515,43.817265
582,-6.9699163,42.08856
583,-6.796089,42.863556
584,-5.91264,41.75318
585,-5.6126885,42.335457
586,-6.1348505,43.440514
587,-6.778138,42.106815
588,-6.356243,40.387505
589,-6.4346437,41.49858
590,-5.781782,39.7508
591,-5.539506,41.254086
592,-5.177013,42.515606
593,-5.918796,41.514484
594,-6.46688,40.45748
595,-7.1165137,41.82795
596,-6.548006,41.40992
597,-6.308491,43.139755
598,-6.923665,41.83368
599,-6.75974,40.120457
600,-7.0865602,39.97366
601,-7.141135,39.411736
602,-8.004626,39.345436
603,-8.09321,37.4996
604,-8.302601,37.300938
605,-8.482897,37.733673
606,-9.012001,38.076748
607,-9.856884,38.80889
608,-9.255409,37.348957
609,-9.108998,38.108227
610,-10.021489,37.186687
611,-10.543841,36.97515
612,-11.302972,36.007893
613,-10.973897,37.34012
614,-11.030802,37.36493
615,-11.527435,38.932106
616,-12.476061,38.583584
617,-12.208584,37.339565
618,-11.398718,37.20012
619,-12.299999,38.82372
620,-12.422525,37.026417
621,-12.09822,35.840466
622,-11.293396,36.339787
623,-11.083127,34.97162
624,-10.378574,33.255882
625,-10.368584,33.796898
626,-9.473211,32.340183
627,-9.963316,31.516687
628,-10.1010475,33.334316
629,-10.207317,33.164238
630,-10.870674,34.447792
631,-10.430996,33.70549
632,-9.842169,32.74964
633,-9.853296,33.781803
634,-10.359251,32.27658
635,-9.58757,31.214672
636,-8.959127,30.63092
637,-7.9985085,32.41981
638,-7.582993,32.378365
639,-8.487045,34.281376
640,-9.188306,33.56378
641,-9.30796,33.643707
642,-9.6645,35.018913
643,-9.6362915,33.43327
644,-8.76877,34.10081
645,-8.123488,34.833694
646,-8.064291,33.18995
647,-8.278076,34.943844
648,-7.6712728,35.97405
649,-7.4840508,36.867416
650,-6.652464,35.02756
651,-7.355074,34.82735
652,-7.3969493,36.41897
653,-8.006885,37.457314
654,-8.960152,39.299152
655,-8.980848,37.5814
656,-9.751112,39.15836
657,-9.710828,40.394333
658,-9.268127,39.989395
659,-9.890578,39.60561
660,-10.639897,38.549435
661,-9.796805,39.62147
662,-10.03322,38.528862
663,-9.668238,40.167786
664,-9.254255,39.823498
665,-10.1327095,40.99082
666,-9.248241,42.922867
667,-8.5104885,44.50435
668,-8.356146,44.651558
669,-7.8766994,45.270596
670,-7.5854845,45.79312
671,-6.7094893,45.74575
672,-7.192481,45.68739
673,-7.142189,45.201187
674,-7.3652067,44.84307
675,-7.805299,44.83255
676,-7.476987,44.340836
677,-8.156546,42.708626
678,-8.04216,41.598763
679,-7.3823137,42.750652
680,-7.9623375,42.87948
681,-8.326284,42.886593
682,-8.672374,41.244537
683,-9.649092,41.373238
684,-9.910521,39.861015
685,-9.634986,38.79883
686,-8.8882675,38.25117
687,-8.6037,37.340645
688,-9.101781,36.07094
689,-9.0451565,37.79195
690,-8.843935,38.063255
691,-8.789522,37.775288
692,-9.094063,39.52177
693,-8.315885,37.533615
694,-8.9915,36.862896
695,-8.150005,37.846657
696,-8.434695,36.41597
697,-7.663315,35.539536
698,-8.633706,37.236637
699,-9.534608,37.18549
700,-10.2223625,35.62832
701,-10.057699,33.74298
702,-10.951683,33.260998
703,-11.817306,32.349068
704,-12.166454,33.769066
705,-12.76495,34.7967
706,-13.020018,34.120914
707,-12.340703,34.508625
708,-12.517556,34.847168
709,-12.370921,34.441177
710,-13.008299,33.38057
711,-13.383048,34.4558
712,-14.27372,34.391827
713,-14.026868,35.874187
714,-14.606445,35.60838
715,-14.256324,34.051823
716,-13.898659,32.21712
717,-13.460249,32.082172
718,-14.126621,32.096863
719,-14.5089245,32.580547
720,-13.623103,31.964497
721,-13.874051,31.074707
722,-13.16335,30.701845
723,-12.183194,29.091805
724,-12.492383,28.27705
725,-12.443317,27.525318
726,-13.330551,29.019815
727,-12.458015,30.570953
728,-12.04001,29.558388
729,-11.747781,27.730541
730,-11.3285265,28.990047
731,-11.734971,30.660175
732,-12.660396,28.87519
733,-12.738049,29.029484
734,-12.466161,29.65252
735,-11.771949,30.02563
736,-12.342512,28.780832
737,-12.417706,27.964817
738,-13.370635,28.7662
739,-14.03511,27.272356
740,-14.232978,25.523758
741,-14.579566,26.136316
742,-15.532877,26.771112
743,-16.254171,26.692743
744,-16.344048,27.681173
745,-16.889645,28.657028
746,-16.33051,27.336605
747,-16.388735,25.8502
748,-16.720612,26.066008
749,-16.152225,27.919167
750,-15.831959,28.599735
751,-15.822643,29.104834
752,-15.917023,28.456903
753,-16.109818,28.939274
754,-15.478104,30.045
755,-15.363149,31.361212
756,-14.926775,31.074612
757,-15.532616,30.323883
758,-15.596938,31.931604
759,-14.773215,33.437214
760,-13.814712,32.532944
761,-14.184664,31.531061
762,-14.900487,33.043518
763,-14.85409,35.023994
764,-14.351866,33.12419
765,-13.634636,31.947256
766,-14.280909,32.87549
767,-15.074618,32.42041
768,-16.070957,32.67355
769,-15.353508,31.775482
770,-14.394923,30.957788
771,-15.011075,32.17707
772,-15.390348,32.47118
773,-16.194649,34.227573
774,-15.319538,35.984833
775,-14.430912,36.07108
776,-15.296864,36.56172
777,-16.182438,35.320244
778,-16.980787,36.35876
779,-17.175491,34.796467
780,-17.697191,35.636185
781,-16.795038,37.322933
782,-16.113832,38.254883
783,-16.392048,38.803047
784,-16.099432,38.543293
785,-16.452244,39.741093
786,-17.054007,40.24116
787,-16.29824,39.53768
788,-15.567623,41.133545
789,-15.38869,42.75216
790,-14.983203,43.759026
791,-15.119971,44.76483
792,-16.038761,45.201458
793,-15.97076,45.093433
794,-15.843839,44.201157
795,-15.125312,43.490494
796,-14.70928,45.085014
797,-14.204982,46.874496
798,-13.483162,45.5056
799,-13.510037,45.338963
800,-13.338381,46.80582
801,-13.016659,45.929844
802,-13.209909,44.223503
803,-13.167295,44.015797
804,-13.490708,43.09693
805,-12.854847,43.606564
806,-12.015738,45.21965
807,-12.435114,43.49414
808,-11.7639265,44.219536
809,-12.281767,44.209244
810,-11.847113,42.98197
811,-11.612623,44.207996
812,-12.381688,44.58815
813,-12.3272505,44.64952
814,-12.795806,45.61739
815,-12.258941,45.81549
816,-11.7265835,46.823826
817,-11.972052,46.4592
818,-12.648564,48.266537
819,-13.456147,49.49695
820,-14.097605,48.81179
821,-13.751347,46.826027
822,-13.154924,45.52154
823,-13.063674,44.084023
824,-12.119043,45.386597
825,-11.291347,47.09368
826,-12.147531,48.67382
827,-12.340318,48.526012
828,-12.009384,47.654335
829,-12.902992,48.737717
830,-13.21232,47.44442
831,-13.587147,47.36343
832,-14.319546,46.082962
833,-14.634698,45.067154
834,-14.916391,45.801376
835,-14.487352,45.983227
836,-14.800469,45.387123
837,-14.150243,43.57026
838,-14.346086,44.360092
839,-14.971632,44.56112
840,-14.814886,43.01632
841,-15.429908,44.97341
842,-14.623113,43.16171
843,-14.561361,44.349976
844,-14.958273,43.63788
845,-13.9894905,41.747517
846,-14.633484,41.59171
847,-13.835994,40.607822
848,-14.425646,40.43826
849,-13.978971,39.600155
850,-14.731535,41.35236
851,-14.022695,42.86835
852,-13.614638,43.32231
853,-12.740516,43.25743
854,-12.320966,41.897842
855,-12.997377,42.185608
856,-12.132872,43.34776
857,-11.196634,42.371094
858,-10.971741,43.55514
859,-10.801073,43.356735
860,-11.17939,42.582344
861,-10.510417,43.891045
862,-10.030085,43.719078
863,-9.994986,42.145233
864,-9.217609,41.084305
865,-8.323327,40.295822
866,-8.147045,39.4328
867,-8.978113,39.007362
868,-8.758088,39.34873
869,-9.701902,40.553497
870,-9.648077,41.453537
871,-9.841717,42.466995
872,-8.917371,41.53405
873,-8.826382,42.90622
874,-8.29664,42.70659
875,-7.9221864,41.62841
876,-7.4092073,41.521816
877,-7.805199,42.702198
878,-7.4813256,43.944054
879,-6.687528,42.18727
880,-6.257617,41.65679
881,-5.834652,43.618244
882,-5.283909,44.537907
883,-6.0514374,43.10714
884,-5.3790836,43.11824
885,-4.4323587,42.621
886,-5.3623714,41.579952
887,-4.9545264,40.791145
888,-5.9065876,39.723667
889,-5.3783484,41.511185
890,-5.3918056,42.712414
891,-6.126397,43.57385
892,-5.8201494,43.626575
893,-5.3745136,45.081123
894,-6.3384366,45.714664
895,-7.0181713,47.125652
896,-6.2276907,46.994946
897,-6.190845,48.114567
898,-6.653331,48.673355
899,-7.167945,47.068462
900,-7.9510098,47.31994
901,-8.396669,47.168217
902,-8.296049,48.888054
903,-9.00269,48.552834
904,-9.801892,49.648853
905,-10.433689,50.168495
906,-10.28763,49.269352
907,-9.352003,48.655876
908,-9.639849,50.433502
909,-8.991895,51.76547
910,-9.633386,53.239285
911,-9.456991,53.462128
912,-10.337323,54.72749
913,-10.934971,55.499268
914,-11.629045,54.744785
915,-11.948754,53.285355
916,-11.796032,53.154057
917,-12.736172,51.825684
918,-13.4868965,53.370213
919,-13.58644,54.465992
920,-14.546663,55.291096
921,-15.40508,55.42692
922,-14.822812,54.358418
923,-14.634885,54.11664
924,-15.2143135,55.571053
925,-15.266358,57.375328
926,-16.08377,56.724613
927,-17.050016,56.261887
928,-16.528276,58.049053
929,-16.407482,59.026333
930,-16.490429,58.78125
931,-17.318329,58.350613
932,-17.441362,58.697617
933,-16.49683,58.856182
934,-16.646685,58.68742
935,-17.067532,58.45182
936,-16.590794,59.70315
937,-17.5291,59.617485
938,-18.488544,59.89231
939,-18.333437,58.42148
940,-18.31916,59.72113
941,-18.59177,58.767265
942,-19.4009,58.48957
943,-19.350742,58.21717
944,-19.820059,59.488747
945,-20.612291,60.51141
946,-20.084824,59.945515
947,-20.489037,58.7097
948,-20.55845,59.69439
949,-20.229952,58.69312
950,-20.66671,57.466316
951,-21.219378,55.89863
952,-20.535603,55.827473
953,-20.292908,57.07255
954,-20.43768,55.93434
955,-20.488773,56.199986
956,-19.584633,56.626396
957,-18.793915,57.830414
958,-19.081242,57.273613
959,-18.351292,58.47556
960,-18.286306,60.02099
961,-17.586056,59.365448
962,-16.60336,57.73452
963,-16.400925,58.187916
964,-15.83171,58.20706
965,-14.904485,59.54708
966,-15.242985,58.574455
967,-16.048782,57.40265
968,-15.392934,58.138012
969,-14.866007,57.717743
970,-14.6342945,59.006424
971,-15.508734,58.605106
972,-15.2332945,60.157562
973,-15.675802,60.194046
974,-15.06654,61.043175
975,-14.292021,59.883316
976,-14.24288,58.04777
977,-14.483591,57.90392
978,-14.916247,58.007042
979,-15.013411,56.976566
980,-15.805488,58.12079
981,-14.8782215,58.68552
982,-14.884382,59.951332
983,-15.30212,58.77848
984,-14.404443,60.559624
985,-13.934699,60.613773
986,-13.081712,60.02944
987,-13.529523,60.27352
988,-13.803516,58.43505
989,-12.856561,57.51534
990,-12.929781,58.673595
991,-13.924435,57.023888
992,-13.68474,55.21498
993,-13.559067,53.995064
994,-14.352308,53.853752
995,-14.851884,54.052788
996,-14.301955,52.954594
997,-15.008064,51.308224
998,-15.2064705,51.932255
999,-16.064833,52.702473
1000,-16.815502,52.12783
1001,-16.351994,53.426697
1002,-15.367965,53.674526
1003,-14.734956,53.95392
1004,-15.278383,53.482224
1005,-16.205397,54.870735
1006,-15.855579,54.807003
1007,-16.576746,53.5978
1008,-16.28627,53.612343
1009,-17.074705,52.050636
1010,-18.007008,50.895813
1011,-18.24996,51.86904
1012,-18.174492,53.779747
1013,-18.151283,53.207687
1014,-17.705265,53.90407
1015,-18.46629,52.300102
1016,-17.87741,52.931824
1017,-18.248198,51.152466
1018,-17.263641,49.42565
1019,-17.739498,49.40396
1020,-18.383648,48.37153
1021,-19.10445,46.994133
1022,-18.395325,47.32312
1023,-18.745134,47.8489
1024,-18.871231,48.74943
1025,-18.9559,47.792095
1026,-18.412214,48.28121
1027,-17.5167,47.422314
